sample_ID,Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales,Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,Bacteria;Desulfobacterota;Desulfuromonadia;Geoalkalibacteraceae,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Elusimicrobiota;Lineage IIa;Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12,Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales,Bacteria;Firmicutes;Bacilli;Bacillales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Izemoplasmatales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Bacilli;RF39,Bacteria;Firmicutes;Bacilli;Staphylococcales,Bacteria;Firmicutes;Bacilli;Thermicanales,Bacteria;Firmicutes;Clostridia;Caldicoprobacterales,Bacteria;Firmicutes;Clostridia;Christensenellales,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales,Bacteria;Firmicutes;Clostridia;Monoglobales,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Firmicutes;Clostridia;uncultured,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,Bacteria;Spirochaetota;Brachyspirae;Brachyspirales,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,label
H28005,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,5553,0,0,0,0,0,0,0,182,0,7,0,0,0,0,0,63,728,0,542,0,0,0,710,4299,2454,798,0,63,316,5,1931,4,6,0,0,1,0,2,78,554,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,408,0,0,0,0,3,0,0,0,0,0,4,10,69,0,1
H28006,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,11291,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,162,0,58,1,0,0,0,768,0,4,0,0,0,1076,26,4461,0,12,0,0,0,0,0,0,698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
H28007,0,0,0,0,0,0,0,5,21,0,0,0,0,94,19,0,897,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,135,0,323,0,0,0,0,79,0,0,43,0,0,11430,53,2000,0,51,0,0,0,0,0,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
H28008,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,20160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,55,0,0,0,0,19,2,0,16,0,0,4328,63,4743,0,25,0,0,0,0,0,1,109,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
H28009,0,0,0,0,40,0,7,0,8,0,0,0,0,878,0,0,5506,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,605,0,1739,1,0,0,0,1,0,0,0,0,0,6321,1497,12762,0,2,0,0,0,0,0,0,1398,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,240,0,0,0,92,0,0,0,0,187,0,0,0,0,0,0,0,0,0,1
H28010,0,0,0,0,7,0,0,0,4,0,0,0,0,1107,0,0,5389,0,0,0,0,4,9,0,0,0,4,0,0,0,0,0,2480,0,197,0,0,0,0,1178,2,0,0,0,0,9582,26,6310,0,355,0,0,0,0,0,481,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H28011,0,0,0,0,47,0,9,0,24,26,0,0,0,0,0,0,16707,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2959,0,203,0,0,0,0,0,1,0,17,0,0,1835,0,596,0,54,0,0,0,0,0,0,78,0,4,0,0,0,0,0,0,0,0,0,0,0,11905,0,67,0,0,0,1308,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0
H28012,0,0,0,0,3,0,0,0,1,0,0,0,0,82,0,0,15332,0,1,0,0,0,0,0,29,0,18,1,0,0,0,0,61,21,181,5169,0,0,0,991,1315,38,59,0,1,2231,105,4664,79,28,0,32,0,0,0,75,2014,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,411,0,0,1,27,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1
H28013,0,0,0,0,8,0,0,0,5,0,0,0,0,844,0,0,12109,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,338,0,38,0,0,0,0,225,2271,15,365,0,0,4724,193,9046,0,70,0,0,0,0,0,0,5707,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,113,0,0,9,874,0,0,0,0,90,3,0,0,0,0,0,0,0,1,1
H28014,0,0,0,0,4,0,0,0,0,0,0,0,0,745,0,0,9782,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,521,0,193,0,2,0,0,625,549,0,3,0,0,5180,12,3948,0,24,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
H28016,0,0,0,0,20,4,0,0,0,0,0,0,0,1240,0,0,4803,0,3,5,0,0,0,0,139,0,0,0,0,0,0,0,130,17,368,270,10,0,0,4667,495,124,50,0,26,4357,32,5784,39,156,0,2,0,0,0,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,2884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H28017,0,0,0,0,2,0,0,0,0,0,0,0,0,38,0,0,16202,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,90,0,70,0,0,0,0,6,58,0,14,0,0,3292,78,13838,0,23,0,0,0,0,0,236,9,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,285,0,0,0,1307,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
H28018,0,0,0,0,32,0,0,0,0,9,7,0,0,334,0,0,12584,16,0,0,0,0,9,0,26,0,5,0,0,0,0,10,338,0,377,0,0,0,0,100,0,0,3,0,0,6502,664,13900,0,27,0,0,0,0,0,138,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,4,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1
H28019,0,0,0,0,1,0,0,0,3,0,0,0,0,415,0,0,11216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,202,0,0,0,0,20,1182,0,0,0,0,9402,239,6751,0,67,0,0,0,0,0,153,18,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,81,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,2
H28020,0,0,0,0,2,0,0,0,0,0,0,0,0,50,0,0,10653,0,0,0,0,0,0,0,140,0,230,0,0,0,0,0,495,0,7,0,1,0,0,25,586,0,1,0,0,3672,68,3923,0,34,0,0,0,0,0,0,1999,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,5788,0,0,0,7321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H28021,0,0,0,0,23,0,0,0,0,0,0,0,0,226,0,0,13262,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,115,0,0,0,0,0,0,0,9,0,0,12677,246,2935,0,105,0,0,0,0,0,0,7906,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1047,0,0,22,608,0,0,0,0,99,4,0,0,0,0,0,0,0,0,1
H28023,0,0,0,0,23,0,0,0,0,0,0,0,0,282,0,0,4350,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,202,0,25,0,3,0,0,5,0,0,8,0,0,5323,44,1756,0,51,0,0,0,0,0,0,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,6,12988,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
H28027,0,0,0,0,0,0,1,0,0,0,0,0,0,134,0,0,9559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,8,133,1163,0,0,0,964,5445,3,6,0,0,7681,17,6909,45,43,9,17,149,0,0,0,5996,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,72,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H28028,0,0,0,0,13,0,3,0,1,0,0,0,0,192,0,0,11697,0,0,0,0,0,0,0,0,0,7,0,0,0,0,21,413,0,89,1,2,0,0,209,31,0,25,0,0,4055,256,4271,0,54,0,0,0,0,0,54,109,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,224,0,0,1,12492,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
H28029,0,0,0,0,0,0,0,0,0,0,0,0,0,3544,0,0,1084,0,48,0,0,0,0,0,0,0,0,19,0,0,0,10,270,0,463,0,24,0,0,0,71,0,40,0,0,14728,0,1816,0,85,0,0,0,0,0,0,16292,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,44,0,0,0,3889,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1
H28032,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,8336,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,209,3,16,0,0,0,0,166,168,15,32,6,14,2405,208,7971,21,63,1,2,1,0,0,81,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H28033,0,0,0,0,13,0,0,0,0,0,0,0,0,38,0,0,15772,0,0,0,0,0,0,0,108,0,12,0,0,0,0,0,158,34,464,669,0,0,30,5226,464,689,18,0,20,2714,155,16092,135,99,0,25,0,0,0,1180,1712,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,105,0,0,0,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H28036,0,0,0,0,0,0,0,0,1,0,0,0,0,45,0,0,19043,0,0,0,0,0,0,0,686,0,23,0,0,0,0,0,299,0,16,217,0,0,0,93,3305,2,7,0,0,5282,119,5687,32,23,0,2,0,0,0,0,3510,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1882,0,0,0,14,0,0,0,0,252,0,0,0,0,0,0,0,0,0,1
H28037,0,0,0,0,0,0,0,0,4,0,0,0,0,19,0,0,8620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,34,0,0,0,0,28,0,0,61,0,0,6351,1201,2614,0,9,0,0,0,0,0,0,13241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H28038,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,9633,0,0,0,0,6,0,0,1,0,0,0,0,0,0,57,303,0,25,1,0,0,0,20,0,0,0,0,0,2640,27,1467,0,5,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H28039,0,0,0,0,0,0,0,0,4,0,0,0,0,114,0,0,11220,0,0,3,0,0,13,0,37,0,2,0,0,0,0,12,85,12,46,0,0,0,0,894,489,20,17,0,25,4604,395,8136,81,79,8,5,0,0,0,1077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
H28040,0,0,0,0,7,0,0,0,4,0,0,0,0,561,0,0,5876,0,12,0,0,0,0,0,0,0,0,0,0,0,0,40,51,0,12,74,0,0,0,207,8,0,17,0,0,2760,136,4552,4,315,0,0,0,0,0,0,15675,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,2,5114,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1
H28041,0,0,0,0,13,0,0,0,0,0,0,0,0,53,0,0,5955,0,5,0,0,0,0,0,0,0,0,0,0,0,0,289,328,0,91,0,0,0,0,15,1,0,0,6,0,2482,181,401,0,16,0,0,0,0,0,441,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,0,0,0,14830,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
H28042,0,0,0,0,5,0,0,0,0,0,0,0,0,546,0,0,10673,0,1,0,0,0,0,0,0,0,653,0,0,0,0,0,797,0,26,0,0,0,0,3,12,0,12,7,0,4907,305,5566,0,18,0,0,0,0,0,0,7372,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,13480,0,0,3,6467,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1
H28043,0,0,0,0,0,0,0,0,0,0,0,0,0,848,0,0,16078,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,397,0,296,242,10,0,0,542,455,16,80,0,7,8104,268,7005,185,156,0,0,8,0,0,400,88,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,120,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
H28044,0,0,0,0,3,0,0,0,0,0,0,0,0,140,0,0,7393,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,11,14,0,0,0,61,1202,0,4,3,0,4132,234,6053,0,71,0,0,0,0,0,0,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
H28046,0,0,0,0,73,0,0,0,2,0,0,0,0,3138,0,0,3303,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,544,0,1347,0,4,0,0,28,23,0,56,0,0,8129,27,2385,0,53,0,0,0,0,0,45,51,0,0,6,17,0,0,12,0,0,0,0,0,0,0,0,71,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
H28047,0,0,0,0,0,0,0,0,0,0,14,0,0,697,0,0,1102,14,69,0,0,0,0,0,0,0,49,0,0,0,0,0,224,0,60,0,10,0,0,9,18,0,21,60,0,6622,149,1587,0,33,0,0,0,0,0,0,4759,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,158,0,0,0,2046,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
H28050,0,0,0,0,14,0,0,0,0,0,0,0,0,208,0,0,2254,2,0,0,0,0,4,0,54,0,2,0,0,0,0,0,1125,0,584,287,0,0,0,192,107,0,820,9,0,6462,92,11768,0,153,0,0,0,0,0,1,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79,0,0,0,0,3779,0,0,0,0,0,0,0,0,0,0
H28996,0,0,0,0,2,2,0,0,0,0,0,0,0,268,0,0,7817,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,1089,0,30,1068,0,0,0,100,69,7,44,0,0,2210,38,3207,31,42,0,0,0,0,0,386,2274,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,138,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H28997,0,0,0,0,3,0,0,0,9,0,0,0,0,449,0,0,3388,0,1,0,0,0,1,0,19,0,14,0,0,0,0,0,500,137,206,568,0,0,6,1677,2008,16,0,0,4,6378,184,7521,40,109,0,15,0,0,0,1,20,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,298,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H28998,0,0,0,0,13,28,0,0,2,0,0,0,0,773,0,0,6528,0,1,0,0,0,0,0,27,0,2,0,0,0,0,0,164,2,311,3019,1,0,0,953,1414,5,642,0,1,3489,159,5743,67,190,49,0,0,0,0,59,7664,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
H28999,0,0,0,0,11,86,44,0,20,0,3,0,0,1028,0,0,2676,0,19,0,0,0,0,0,5,0,36,0,0,0,0,0,818,0,173,2,30,0,0,1379,12,0,40,0,0,2736,301,8107,0,148,0,0,0,0,0,0,1598,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,112,0,0,0,1166,0,0,0,0,26,3,0,0,0,0,0,0,0,2,0
H29000,0,0,0,0,13,2,0,0,1,0,0,0,0,275,0,0,21200,0,0,0,0,0,0,0,9,0,270,0,0,0,0,0,29,0,75,37,1,0,0,170,632,20,3,0,6,3454,100,6909,25,49,0,16,0,0,0,1625,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,102,0,0,0,0,105,2,0,0,0,0,0,0,0,0,1
H29001,0,0,0,0,16,35,0,0,0,0,0,0,0,1125,0,0,15668,0,6,0,0,0,0,0,0,0,47,0,0,0,0,0,293,0,631,0,1,0,0,264,55,326,147,3,0,5742,380,10447,25,40,0,0,0,0,0,0,181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76,0,0,0,89,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
H29002,0,0,0,0,4,1,2,0,0,0,0,0,0,2543,0,0,19889,0,0,0,0,0,0,0,33,0,312,0,0,0,0,0,771,0,289,0,2,0,0,36,694,2,48,0,0,5796,191,5884,2,195,0,0,0,0,0,2,4288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,0,0,0,694,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0
H29009,0,0,0,0,6,44,0,0,0,0,1,0,0,2288,0,0,6789,0,1,0,0,0,0,0,0,0,101,0,0,0,0,0,356,0,130,0,1,0,0,54,7,15,32,0,0,4875,215,5087,0,89,0,0,2,0,0,1366,666,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,94,0,0,0,304,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
H29010,0,0,0,0,1,0,0,0,1,0,0,0,0,253,0,0,10256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,0,7,0,0,0,0,58,0,0,77,0,0,3263,1,1721,0,4,0,0,0,0,0,1374,149,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,20,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
H29011,0,0,0,0,1,2,0,0,0,0,0,0,0,408,0,0,6989,0,1,0,0,0,0,0,65,0,68,0,0,0,0,1,158,0,139,0,1,0,0,124,59,8,0,0,0,4968,218,5920,22,118,0,0,1,0,0,1495,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1683,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
H29012,0,0,0,0,4,7,0,0,0,0,0,0,0,788,0,0,10491,0,2,0,0,0,0,0,23,0,81,0,0,0,0,0,494,0,137,258,0,0,0,663,519,30,251,0,0,2623,66,5870,88,120,0,0,0,0,0,139,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,827,0,0,0,26,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1
H29013,0,0,0,0,4,2,1,0,0,0,0,0,0,1671,0,0,10465,0,1,0,0,0,0,0,32,0,130,0,0,0,0,0,433,0,20,2604,0,0,0,4931,3593,9,855,0,0,7434,531,9822,8,28,0,0,14,0,0,6,31,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,15,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
H29014,0,0,0,0,5,12,0,0,0,0,0,0,0,342,0,0,23559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,1195,904,0,0,0,202,80,49,14,0,23,9254,294,8255,43,132,0,6,6,0,0,0,2672,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1351,0,0,0,7,0,0,0,0,746,0,0,0,0,0,0,0,0,0,1
H29044,0,0,0,0,10,86,21,0,9,0,0,0,5,777,0,0,6211,0,16,9,0,0,0,0,0,0,15,0,0,0,0,0,321,0,840,0,1,0,0,2,974,0,11,0,0,7706,322,7629,0,10,0,0,0,0,0,511,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,7,162,0,0,0,0,578,21,0,0,0,0,0,0,0,0,4
H29071,0,0,0,0,1,20,0,0,3,0,25,0,0,104,0,0,3579,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,919,0,22,0,0,0,0,1,0,0,614,0,0,11463,6,879,1,23,0,0,0,0,0,14,89,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,64,0,0,0,48287,0,0,0,0,118,1,0,0,0,0,0,0,0,0,0
H29072,0,0,0,0,29,10,0,0,3,0,0,0,0,327,0,0,18459,0,0,0,0,0,0,0,0,0,47,0,0,0,0,2,156,7,159,0,0,0,0,626,0,21,252,6,0,6013,185,9126,96,150,3,6,2,0,0,0,16842,59,3,0,0,0,0,3,0,0,0,0,1,0,0,0,179,0,0,0,14397,0,0,0,0,3,6,0,0,0,0,0,0,0,1,1
H29075,0,0,0,0,0,0,0,0,1,2,0,0,1,21,0,0,5169,0,0,1,0,0,0,0,0,0,124,0,0,0,0,0,29,0,5,0,0,0,0,23,123,7,1,0,0,496,36,1384,8,56,0,0,0,0,0,0,1170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,408,0,0,0,89,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
H29076,0,0,0,0,0,7,0,0,4,0,0,0,0,1297,0,0,3545,0,0,0,0,0,1,0,8,0,141,0,0,0,0,0,64,0,542,0,0,0,0,248,449,14,4,6,0,1931,57,1413,127,51,2,0,0,0,0,0,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,4683,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1
H30892,0,0,0,0,14,0,1,0,0,0,0,0,0,44,0,0,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,96,0,0,0,0,276,1,0,4,0,0,2451,104,4033,0,43,0,0,0,0,0,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,4832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
H30893,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,4552,0,0,0,0,0,3,0,0,0,29,0,0,0,0,0,267,48,1,178,2,0,0,881,403,81,0,0,2,693,65,4015,5,15,2,3,0,0,0,369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
H30894,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,4693,0,1,0,0,0,0,0,0,0,12,0,0,0,0,5,471,5,37,0,0,0,0,153,30,3,58,0,0,3027,150,7519,42,50,0,0,0,0,0,0,6799,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,636,0,0,0,7087,0,0,0,2,7,0,0,0,0,0,0,0,8,0,1
H30899,0,0,0,0,9,8,0,0,0,0,32,0,0,1289,0,0,3613,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,2079,0,55,0,2,0,0,260,23,0,1,2,0,6165,52,2090,0,33,0,0,0,0,0,49,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,2,9350,0,0,0,0,1,38,0,0,0,0,0,0,0,0,1
H30909,0,0,0,0,3,2,0,0,5,0,0,0,0,431,0,0,1394,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,236,0,293,0,0,0,0,111,309,0,32,2,0,4192,58,702,0,25,0,0,0,0,0,0,588,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28,0,0,0,5412,0,0,0,0,36,3,0,0,0,0,0,0,0,0,1
